young_count,old_count,beat_id_full,weather_condition_full,quarter_full,ratio_young_old_FINAL
2,26,411,CLOUDY/OVERCAST,4,7.6923076923076927E-2
3,24,412,CLOUDY/OVERCAST,4,0.125
,8,413,CLOUDY/OVERCAST,4,0
1,14,414,CLOUDY/OVERCAST,4,7.1428571428571425E-2
,14,421,CLOUDY/OVERCAST,4,0
1,4,422,CLOUDY/OVERCAST,4,0.25
2,23,423,CLOUDY/OVERCAST,4,8.6956521739130432E-2
,9,424,CLOUDY/OVERCAST,4,0
2,11,431,CLOUDY/OVERCAST,4,0.18181818181818182
,10,432,CLOUDY/OVERCAST,4,0
3,14,433,CLOUDY/OVERCAST,4,0.21428571428571427
2,9,434,CLOUDY/OVERCAST,4,0.22222222222222221
2,21,511,CLOUDY/OVERCAST,4,9.5238095238095233E-2
,11,512,CLOUDY/OVERCAST,4,0
1,18,513,CLOUDY/OVERCAST,4,5.5555555555555552E-2
,3,522,CLOUDY/OVERCAST,4,0
1,11,523,CLOUDY/OVERCAST,4,9.0909090909090912E-2
4,16,524,CLOUDY/OVERCAST,4,0.25
6,11,531,CLOUDY/OVERCAST,4,0.54545454545454541
,11,532,CLOUDY/OVERCAST,4,0
3,4,533,CLOUDY/OVERCAST,4,0.75
1,21,611,CLOUDY/OVERCAST,4,4.7619047619047616E-2
3,19,612,CLOUDY/OVERCAST,4,0.15789473684210525
2,18,613,CLOUDY/OVERCAST,4,0.1111111111111111
1,20,614,CLOUDY/OVERCAST,4,5.0000000000000003E-2
1,28,621,CLOUDY/OVERCAST,4,3.5714285714285712E-2
7,48,622,CLOUDY/OVERCAST,4,0.14583333333333334
2,40,623,CLOUDY/OVERCAST,4,5.0000000000000003E-2
1,30,624,CLOUDY/OVERCAST,4,3.3333333333333333E-2
1,5,631,CLOUDY/OVERCAST,4,0.20000000000000001
1,23,632,CLOUDY/OVERCAST,4,4.3478260869565216E-2
2,12,633,CLOUDY/OVERCAST,4,0.16666666666666666
1,11,634,CLOUDY/OVERCAST,4,9.0909090909090912E-2
8,24,711,CLOUDY/OVERCAST,4,0.33333333333333331
1,3,712,CLOUDY/OVERCAST,4,0.33333333333333331
2,8,713,CLOUDY/OVERCAST,4,0.25
1,3,714,CLOUDY/OVERCAST,4,0.33333333333333331
,5,715,CLOUDY/OVERCAST,4,0
2,22,722,CLOUDY/OVERCAST,4,9.0909090909090912E-2
2,17,723,CLOUDY/OVERCAST,4,0.11764705882352941
5,15,724,CLOUDY/OVERCAST,4,0.33333333333333331
4,13,725,CLOUDY/OVERCAST,4,0.30769230769230771
2,4,726,CLOUDY/OVERCAST,4,0.5
8,23,731,CLOUDY/OVERCAST,4,0.34782608695652173
6,16,732,CLOUDY/OVERCAST,4,0.375
,7,733,CLOUDY/OVERCAST,4,0
4,8,734,CLOUDY/OVERCAST,4,0.5
6,21,735,CLOUDY/OVERCAST,4,0.2857142857142857
3,22,811,CLOUDY/OVERCAST,4,0.13636363636363635
3,11,812,CLOUDY/OVERCAST,4,0.27272727272727271
3,45,813,CLOUDY/OVERCAST,4,6.6666666666666666E-2
4,39,814,CLOUDY/OVERCAST,4,0.10256410256410256
6,48,815,CLOUDY/OVERCAST,4,0.125
5,36,821,CLOUDY/OVERCAST,4,0.1388888888888889
6,18,822,CLOUDY/OVERCAST,4,0.33333333333333331
7,25,823,CLOUDY/OVERCAST,4,0.28000000000000003
7,29,824,CLOUDY/OVERCAST,4,0.2413793103448276
2,15,825,CLOUDY/OVERCAST,4,0.13333333333333333
,13,831,CLOUDY/OVERCAST,4,0
2,15,832,CLOUDY/OVERCAST,4,0.13333333333333333
1,17,833,CLOUDY/OVERCAST,4,5.8823529411764705E-2
8,49,834,CLOUDY/OVERCAST,4,0.16326530612244897
5,35,835,CLOUDY/OVERCAST,4,0.14285714285714285
5,51,911,CLOUDY/OVERCAST,4,9.8039215686274508E-2
2,28,912,CLOUDY/OVERCAST,4,7.1428571428571425E-2
1,15,913,CLOUDY/OVERCAST,4,6.6666666666666666E-2
1,14,914,CLOUDY/OVERCAST,4,7.1428571428571425E-2
5,18,915,CLOUDY/OVERCAST,4,0.27777777777777779
4,24,921,CLOUDY/OVERCAST,4,0.16666666666666666
3,22,922,CLOUDY/OVERCAST,4,0.13636363636363635
4,19,923,CLOUDY/OVERCAST,4,0.21052631578947367
2,45,924,CLOUDY/OVERCAST,4,4.4444444444444446E-2
3,14,925,CLOUDY/OVERCAST,4,0.21428571428571427
,13,931,CLOUDY/OVERCAST,4,0
1,5,932,CLOUDY/OVERCAST,4,0.20000000000000001
,11,933,CLOUDY/OVERCAST,4,0
,4,934,CLOUDY/OVERCAST,4,0
,10,935,CLOUDY/OVERCAST,4,0
2,17,1011,CLOUDY/OVERCAST,4,0.11764705882352941
,16,1012,CLOUDY/OVERCAST,4,0
1,21,1013,CLOUDY/OVERCAST,4,4.7619047619047616E-2
5,9,1014,CLOUDY/OVERCAST,4,0.55555555555555558
3,9,1021,CLOUDY/OVERCAST,4,0.33333333333333331
2,28,1022,CLOUDY/OVERCAST,4,7.1428571428571425E-2
2,30,1023,CLOUDY/OVERCAST,4,6.6666666666666666E-2
3,10,1024,CLOUDY/OVERCAST,4,0.29999999999999999
1,20,1031,CLOUDY/OVERCAST,4,5.0000000000000003E-2
,16,1032,CLOUDY/OVERCAST,4,0
4,11,1033,CLOUDY/OVERCAST,4,0.36363636363636365
5,41,1034,CLOUDY/OVERCAST,4,0.12195121951219512
2,33,1111,CLOUDY/OVERCAST,4,6.0606060606060608E-2
1,21,1112,CLOUDY/OVERCAST,4,4.7619047619047616E-2
6,15,1113,CLOUDY/OVERCAST,4,0.40000000000000002
2,14,1114,CLOUDY/OVERCAST,4,0.14285714285714285
1,21,1115,CLOUDY/OVERCAST,4,4.7619047619047616E-2
2,25,1121,CLOUDY/OVERCAST,4,8.0000000000000002E-2
9,26,1122,CLOUDY/OVERCAST,4,0.34615384615384615
3,36,1123,CLOUDY/OVERCAST,4,8.3333333333333329E-2
2,15,1124,CLOUDY/OVERCAST,4,0.13333333333333333
,11,1125,CLOUDY/OVERCAST,4,0
4,23,1131,CLOUDY/OVERCAST,4,0.17391304347826086
7,9,1132,CLOUDY/OVERCAST,4,0.77777777777777779
4,40,1133,CLOUDY/OVERCAST,4,0.10000000000000001
,21,1134,CLOUDY/OVERCAST,4,0
,25,1135,CLOUDY/OVERCAST,4,0
3,15,1211,CLOUDY/OVERCAST,4,0.20000000000000001
,30,1212,CLOUDY/OVERCAST,4,0
1,26,1213,CLOUDY/OVERCAST,4,3.8461538461538464E-2
6,77,1214,CLOUDY/OVERCAST,4,0.07792207792207792
7,58,1215,CLOUDY/OVERCAST,4,0.1206896551724138
2,28,1221,CLOUDY/OVERCAST,4,7.1428571428571425E-2
8,34,1222,CLOUDY/OVERCAST,4,0.23529411764705882
3,33,1223,CLOUDY/OVERCAST,4,9.0909090909090912E-2
1,55,1224,CLOUDY/OVERCAST,4,1.8181818181818181E-2
3,46,1225,CLOUDY/OVERCAST,4,6.5217391304347824E-2
4,78,1231,CLOUDY/OVERCAST,4,0.05128205128205128
2,53,1232,CLOUDY/OVERCAST,4,3.7735849056603772E-2
6,37,1233,CLOUDY/OVERCAST,4,0.16216216216216217
2,18,1234,CLOUDY/OVERCAST,4,0.1111111111111111
4,49,1235,CLOUDY/OVERCAST,4,8.1632653061224483E-2
2,25,1411,CLOUDY/OVERCAST,4,8.0000000000000002E-2
2,23,1412,CLOUDY/OVERCAST,4,8.6956521739130432E-2
1,14,1413,CLOUDY/OVERCAST,4,7.1428571428571425E-2
1,15,1414,CLOUDY/OVERCAST,4,6.6666666666666666E-2
,5,1421,CLOUDY/OVERCAST,4,0
3,10,1422,CLOUDY/OVERCAST,4,0.29999999999999999
,11,1423,CLOUDY/OVERCAST,4,0
,14,1424,CLOUDY/OVERCAST,4,0
,15,1431,CLOUDY/OVERCAST,4,0
1,27,1432,CLOUDY/OVERCAST,4,3.7037037037037035E-2
4,20,1433,CLOUDY/OVERCAST,4,0.20000000000000001
2,20,1434,CLOUDY/OVERCAST,4,0.10000000000000001
2,20,1511,CLOUDY/OVERCAST,4,0.10000000000000001
1,20,1512,CLOUDY/OVERCAST,4,5.0000000000000003E-2
3,21,1513,CLOUDY/OVERCAST,4,0.14285714285714285
3,20,1522,CLOUDY/OVERCAST,4,0.14999999999999999
,12,1523,CLOUDY/OVERCAST,4,0
,8,1524,CLOUDY/OVERCAST,4,0
5,28,1531,CLOUDY/OVERCAST,4,0.17857142857142858
,10,1532,CLOUDY/OVERCAST,4,0
2,24,1533,CLOUDY/OVERCAST,4,8.3333333333333329E-2
2,33,1611,CLOUDY/OVERCAST,4,6.0606060606060608E-2
,19,1612,CLOUDY/OVERCAST,4,0
1,20,1613,CLOUDY/OVERCAST,4,5.0000000000000003E-2
1,23,1614,CLOUDY/OVERCAST,4,4.3478260869565216E-2
2,25,1621,CLOUDY/OVERCAST,4,8.0000000000000002E-2
6,29,1622,CLOUDY/OVERCAST,4,0.20689655172413793
2,48,1623,CLOUDY/OVERCAST,4,4.1666666666666664E-2
,25,1624,CLOUDY/OVERCAST,4,0
2,20,1631,CLOUDY/OVERCAST,4,0.10000000000000001
3,23,1632,CLOUDY/OVERCAST,4,0.13043478260869565
4,31,1633,CLOUDY/OVERCAST,4,0.12903225806451613
,10,1634,CLOUDY/OVERCAST,4,0
,10,1651,CLOUDY/OVERCAST,4,0
,12,1654,CLOUDY/OVERCAST,4,0
1,20,1711,CLOUDY/OVERCAST,4,5.0000000000000003E-2
5,37,1712,CLOUDY/OVERCAST,4,0.13513513513513514
2,10,1713,CLOUDY/OVERCAST,4,0.20000000000000001
3,19,1722,CLOUDY/OVERCAST,4,0.15789473684210525
9,23,1723,CLOUDY/OVERCAST,4,0.39130434782608697
,13,1724,CLOUDY/OVERCAST,4,0
5,34,1731,CLOUDY/OVERCAST,4,0.14705882352941177
1,9,1732,CLOUDY/OVERCAST,4,0.1111111111111111
2,28,1733,CLOUDY/OVERCAST,4,7.1428571428571425E-2
2,39,1811,CLOUDY/OVERCAST,4,0.05128205128205128
1,11,1812,CLOUDY/OVERCAST,4,9.0909090909090912E-2
,9,1813,CLOUDY/OVERCAST,4,0
5,40,1814,CLOUDY/OVERCAST,4,0.125
3,18,1821,CLOUDY/OVERCAST,4,0.16666666666666666
3,27,1822,CLOUDY/OVERCAST,4,0.1111111111111111
,21,1823,CLOUDY/OVERCAST,4,0
2,36,1824,CLOUDY/OVERCAST,4,5.5555555555555552E-2
3,75,1831,CLOUDY/OVERCAST,4,4.0000000000000001E-2
2,36,1832,CLOUDY/OVERCAST,4,5.5555555555555552E-2
1,51,1833,CLOUDY/OVERCAST,4,1.9607843137254902E-2
5,114,1834,CLOUDY/OVERCAST,4,4.3859649122807015E-2
1,14,1911,CLOUDY/OVERCAST,4,7.1428571428571425E-2
2,25,1912,CLOUDY/OVERCAST,4,8.0000000000000002E-2
1,8,1913,CLOUDY/OVERCAST,4,0.125
3,10,1914,CLOUDY/OVERCAST,4,0.29999999999999999
1,10,1915,CLOUDY/OVERCAST,4,0.10000000000000001
3,27,1921,CLOUDY/OVERCAST,4,0.1111111111111111
2,25,1922,CLOUDY/OVERCAST,4,8.0000000000000002E-2
,10,1923,CLOUDY/OVERCAST,4,0
,14,1924,CLOUDY/OVERCAST,4,0
3,15,1925,CLOUDY/OVERCAST,4,0.20000000000000001
4,27,1931,CLOUDY/OVERCAST,4,0.14814814814814814
,16,1932,CLOUDY/OVERCAST,4,0
,9,1933,CLOUDY/OVERCAST,4,0
,21,1934,CLOUDY/OVERCAST,4,0
,21,1935,CLOUDY/OVERCAST,4,0
4,22,2011,CLOUDY/OVERCAST,4,0.18181818181818182
2,13,2012,CLOUDY/OVERCAST,4,0.15384615384615385
5,46,2013,CLOUDY/OVERCAST,4,0.10869565217391304
2,20,2022,CLOUDY/OVERCAST,4,0.10000000000000001
2,5,2023,CLOUDY/OVERCAST,4,0.40000000000000002
,9,2024,CLOUDY/OVERCAST,4,0
,10,2031,CLOUDY/OVERCAST,4,0
1,11,2032,CLOUDY/OVERCAST,4,9.0909090909090912E-2
2,5,2033,CLOUDY/OVERCAST,4,0.40000000000000002
3,46,2211,CLOUDY/OVERCAST,4,6.5217391304347824E-2
4,37,2212,CLOUDY/OVERCAST,4,0.10810810810810811
2,49,2213,CLOUDY/OVERCAST,4,4.0816326530612242E-2
2,41,2221,CLOUDY/OVERCAST,4,0.04878048780487805
1,22,2222,CLOUDY/OVERCAST,4,4.5454545454545456E-2
1,37,2223,CLOUDY/OVERCAST,4,2.7027027027027029E-2
2,12,2232,CLOUDY/OVERCAST,4,0.16666666666666666
5,23,2233,CLOUDY/OVERCAST,4,0.21739130434782608
2,30,2234,CLOUDY/OVERCAST,4,6.6666666666666666E-2
7,27,2411,CLOUDY/OVERCAST,4,0.25925925925925924
2,24,2412,CLOUDY/OVERCAST,4,8.3333333333333329E-2
9,56,2413,CLOUDY/OVERCAST,4,0.16071428571428573
,12,2422,CLOUDY/OVERCAST,4,0
1,10,2423,CLOUDY/OVERCAST,4,0.10000000000000001
2,36,2424,CLOUDY/OVERCAST,4,5.5555555555555552E-2
3,7,2431,CLOUDY/OVERCAST,4,0.42857142857142855
2,28,2432,CLOUDY/OVERCAST,4,7.1428571428571425E-2
3,37,2433,CLOUDY/OVERCAST,4,8.1081081081081086E-2
5,46,2511,CLOUDY/OVERCAST,4,0.10869565217391304
7,58,2512,CLOUDY/OVERCAST,4,0.1206896551724138
3,21,2513,CLOUDY/OVERCAST,4,0.14285714285714285
8,20,2514,CLOUDY/OVERCAST,4,0.40000000000000002
6,47,2515,CLOUDY/OVERCAST,4,0.1276595744680851
6,58,2521,CLOUDY/OVERCAST,4,0.10344827586206896
33,30,2522,CLOUDY/OVERCAST,4,1.1000000000000001
3,38,2523,CLOUDY/OVERCAST,4,7.8947368421052627E-2
5,34,2524,CLOUDY/OVERCAST,4,0.14705882352941177
5,12,2525,CLOUDY/OVERCAST,4,0.41666666666666669
6,29,2531,CLOUDY/OVERCAST,4,0.20689655172413793
,14,2532,CLOUDY/OVERCAST,4,0
6,55,2533,CLOUDY/OVERCAST,4,0.10909090909090909
2,49,2534,CLOUDY/OVERCAST,4,4.0816326530612242E-2
2,33,2535,CLOUDY/OVERCAST,4,6.0606060606060608E-2
,5,111,FOG/SMOKE/HAZE,4,0
,3,113,FOG/SMOKE/HAZE,4,0
,2,114,FOG/SMOKE/HAZE,4,0
,4,121,FOG/SMOKE/HAZE,4,0
,2,122,FOG/SMOKE/HAZE,4,0
,4,123,FOG/SMOKE/HAZE,4,0
,2,124,FOG/SMOKE/HAZE,4,0
,1,131,FOG/SMOKE/HAZE,4,0
,2,132,FOG/SMOKE/HAZE,4,0
,3,212,FOG/SMOKE/HAZE,4,0
,1,213,FOG/SMOKE/HAZE,4,0
,3,215,FOG/SMOKE/HAZE,4,0
,1,222,FOG/SMOKE/HAZE,4,0
,4,233,FOG/SMOKE/HAZE,4,0
,1,311,FOG/SMOKE/HAZE,4,0
,2,312,FOG/SMOKE/HAZE,4,0
,1,313,FOG/SMOKE/HAZE,4,0
,1,322,FOG/SMOKE/HAZE,4,0
1,2,324,FOG/SMOKE/HAZE,4,0.5
3,6,331,FOG/SMOKE/HAZE,4,0.5
1,3,411,FOG/SMOKE/HAZE,4,0.33333333333333331
,2,412,FOG/SMOKE/HAZE,4,0
,2,413,FOG/SMOKE/HAZE,4,0
,1,421,FOG/SMOKE/HAZE,4,0
1,6,432,FOG/SMOKE/HAZE,4,0.16666666666666666
,7,511,FOG/SMOKE/HAZE,4,0
3,1,512,FOG/SMOKE/HAZE,4,3
,4,532,FOG/SMOKE/HAZE,4,0
,1,611,FOG/SMOKE/HAZE,4,0
,5,621,FOG/SMOKE/HAZE,4,0
,2,622,FOG/SMOKE/HAZE,4,0
1,2,623,FOG/SMOKE/HAZE,4,0.5
,11,624,FOG/SMOKE/HAZE,4,0
,2,634,FOG/SMOKE/HAZE,4,0
,5,711,FOG/SMOKE/HAZE,4,0
,3,722,FOG/SMOKE/HAZE,4,0
,2,723,FOG/SMOKE/HAZE,4,0
,2,733,FOG/SMOKE/HAZE,4,0
,1,735,FOG/SMOKE/HAZE,4,0
,2,811,FOG/SMOKE/HAZE,4,0
,2,812,FOG/SMOKE/HAZE,4,0
,3,813,FOG/SMOKE/HAZE,4,0
,2,821,FOG/SMOKE/HAZE,4,0
,4,823,FOG/SMOKE/HAZE,4,0
,1,825,FOG/SMOKE/HAZE,4,0
,3,831,FOG/SMOKE/HAZE,4,0
,2,832,FOG/SMOKE/HAZE,4,0
,2,834,FOG/SMOKE/HAZE,4,0
,1,912,FOG/SMOKE/HAZE,4,0
1,1,913,FOG/SMOKE/HAZE,4,1
,1,921,FOG/SMOKE/HAZE,4,0
,2,922,FOG/SMOKE/HAZE,4,0
,2,923,FOG/SMOKE/HAZE,4,0
,1,935,FOG/SMOKE/HAZE,4,0
,1,1012,FOG/SMOKE/HAZE,4,0
,1,1013,FOG/SMOKE/HAZE,4,0
,3,1034,FOG/SMOKE/HAZE,4,0
,2,1111,FOG/SMOKE/HAZE,4,0
,3,1113,FOG/SMOKE/HAZE,4,0
3,3,1115,FOG/SMOKE/HAZE,4,1
2,5,1122,FOG/SMOKE/HAZE,4,0.40000000000000002
3,3,1123,FOG/SMOKE/HAZE,4,1
1,2,1124,FOG/SMOKE/HAZE,4,0.5
3,4,1131,FOG/SMOKE/HAZE,4,0.75
,4,1132,FOG/SMOKE/HAZE,4,0
,4,1135,FOG/SMOKE/HAZE,4,0
,2,1211,FOG/SMOKE/HAZE,4,0
,2,1213,FOG/SMOKE/HAZE,4,0
,2,1221,FOG/SMOKE/HAZE,4,0
,2,1224,FOG/SMOKE/HAZE,4,0
1,2,1231,FOG/SMOKE/HAZE,4,0.5
,8,1232,FOG/SMOKE/HAZE,4,0
1,3,1233,FOG/SMOKE/HAZE,4,0.33333333333333331
,1,1235,FOG/SMOKE/HAZE,4,0
2,2,1411,FOG/SMOKE/HAZE,4,1
,1,1412,FOG/SMOKE/HAZE,4,0
,1,1413,FOG/SMOKE/HAZE,4,0
,1,1414,FOG/SMOKE/HAZE,4,0
,1,1423,FOG/SMOKE/HAZE,4,0
,1,1424,FOG/SMOKE/HAZE,4,0
,3,1513,FOG/SMOKE/HAZE,4,0
,1,1523,FOG/SMOKE/HAZE,4,0
,1,1524,FOG/SMOKE/HAZE,4,0
,2,1531,FOG/SMOKE/HAZE,4,0
,2,1532,FOG/SMOKE/HAZE,4,0
,4,1533,FOG/SMOKE/HAZE,4,0
,2,1613,FOG/SMOKE/HAZE,4,0
1,7,1621,FOG/SMOKE/HAZE,4,0.14285714285714285
,5,1623,FOG/SMOKE/HAZE,4,0
,5,1631,FOG/SMOKE/HAZE,4,0
,2,1632,FOG/SMOKE/HAZE,4,0
,3,1633,FOG/SMOKE/HAZE,4,0
,2,1634,FOG/SMOKE/HAZE,4,0
,2,1654,FOG/SMOKE/HAZE,4,0
1,5,1712,FOG/SMOKE/HAZE,4,0.20000000000000001
1,2,1731,FOG/SMOKE/HAZE,4,0.5
,3,1732,FOG/SMOKE/HAZE,4,0
,5,1733,FOG/SMOKE/HAZE,4,0
,4,1811,FOG/SMOKE/HAZE,4,0
,2,1812,FOG/SMOKE/HAZE,4,0
,2,1814,FOG/SMOKE/HAZE,4,0
,5,1824,FOG/SMOKE/HAZE,4,0
,3,1832,FOG/SMOKE/HAZE,4,0
1,14,1833,FOG/SMOKE/HAZE,4,7.1428571428571425E-2
,7,1834,FOG/SMOKE/HAZE,4,0
,4,1912,FOG/SMOKE/HAZE,4,0
,3,1914,FOG/SMOKE/HAZE,4,0
,2,1915,FOG/SMOKE/HAZE,4,0
,8,1921,FOG/SMOKE/HAZE,4,0
,3,1922,FOG/SMOKE/HAZE,4,0
,2,1924,FOG/SMOKE/HAZE,4,0
,2,1934,FOG/SMOKE/HAZE,4,0
,3,1935,FOG/SMOKE/HAZE,4,0
,5,2011,FOG/SMOKE/HAZE,4,0
1,2,2012,FOG/SMOKE/HAZE,4,0.5
,2,2013,FOG/SMOKE/HAZE,4,0
,2,2022,FOG/SMOKE/HAZE,4,0
,3,2024,FOG/SMOKE/HAZE,4,0
,1,2031,FOG/SMOKE/HAZE,4,0
,1,2212,FOG/SMOKE/HAZE,4,0
,1,2213,FOG/SMOKE/HAZE,4,0
,1,2222,FOG/SMOKE/HAZE,4,0
,1,2234,FOG/SMOKE/HAZE,4,0
,2,2411,FOG/SMOKE/HAZE,4,0
,4,2412,FOG/SMOKE/HAZE,4,0
,4,2413,FOG/SMOKE/HAZE,4,0
,1,2424,FOG/SMOKE/HAZE,4,0
1,1,2511,FOG/SMOKE/HAZE,4,1
,4,2512,FOG/SMOKE/HAZE,4,0
,1,2513,FOG/SMOKE/HAZE,4,0
1,2,2514,FOG/SMOKE/HAZE,4,0.5
,4,2515,FOG/SMOKE/HAZE,4,0
,2,2523,FOG/SMOKE/HAZE,4,0
1,3,2524,FOG/SMOKE/HAZE,4,0.33333333333333331
,1,2525,FOG/SMOKE/HAZE,4,0
,5,2534,FOG/SMOKE/HAZE,4,0
2,5,2535,FOG/SMOKE/HAZE,4,0.40000000000000002
,2,111,OTHER,4,0
4,3,112,OTHER,4,1.3333333333333333
,10,114,OTHER,4,0
,4,121,OTHER,4,0
,11,122,OTHER,4,0
,5,123,OTHER,4,0
,8,131,OTHER,4,0
,3,132,OTHER,4,0
1,2,133,OTHER,4,0.5
,2,211,OTHER,4,0
,2,212,OTHER,4,0
,4,215,OTHER,4,0
,3,221,OTHER,4,0
,5,222,OTHER,4,0
,2,223,OTHER,4,0
,7,225,OTHER,4,0
,4,233,OTHER,4,0
1,6,234,OTHER,4,0.16666666666666666
1,6,312,OTHER,4,0.16666666666666666
,1,314,OTHER,4,0
,3,321,OTHER,4,0
,3,322,OTHER,4,0
1,3,323,OTHER,4,0.33333333333333331
,4,324,OTHER,4,0
1,11,331,OTHER,4,9.0909090909090912E-2
,1,332,OTHER,4,0
,2,334,OTHER,4,0
,4,411,OTHER,4,0
,6,412,OTHER,4,0
,2,413,OTHER,4,0
,3,423,OTHER,4,0
,3,424,OTHER,4,0
,2,431,OTHER,4,0
,2,432,OTHER,4,0
1,,511,OTHER,4,0
,1,531,OTHER,4,0
,2,532,OTHER,4,0
,1,533,OTHER,4,0
,2,614,OTHER,4,0
,2,621,OTHER,4,0
,1,624,OTHER,4,0
,3,632,OTHER,4,0
2,1,633,OTHER,4,2
,3,711,OTHER,4,0
,4,715,OTHER,4,0
,5,722,OTHER,4,0
,3,726,OTHER,4,0
,4,731,OTHER,4,0
,1,732,OTHER,4,0
,1,733,OTHER,4,0
1,,734,OTHER,4,0
1,7,811,OTHER,4,0.14285714285714285
1,1,812,OTHER,4,1
,5,813,OTHER,4,0
2,5,815,OTHER,4,0.40000000000000002
,2,822,OTHER,4,0
,8,823,OTHER,4,0
,3,824,OTHER,4,0
2,2,825,OTHER,4,1
,3,833,OTHER,4,0
1,11,834,OTHER,4,9.0909090909090912E-2
,1,835,OTHER,4,0
4,4,911,OTHER,4,1
,9,912,OTHER,4,0
,8,914,OTHER,4,0
,1,915,OTHER,4,0
2,6,921,OTHER,4,0.33333333333333331
2,5,922,OTHER,4,0.40000000000000002
,2,923,OTHER,4,0
,2,924,OTHER,4,0
,5,932,OTHER,4,0
,5,934,OTHER,4,0
,1,1011,OTHER,4,0
2,6,1012,OTHER,4,0.33333333333333331
1,8,1013,OTHER,4,0.125
,6,1023,OTHER,4,0
,1,1031,OTHER,4,0
,1,1111,OTHER,4,0
1,4,1121,OTHER,4,0.25
,1,1124,OTHER,4,0
,4,1131,OTHER,4,0
,4,1132,OTHER,4,0
,1,1133,OTHER,4,0
,1,1135,OTHER,4,0
,1,1212,OTHER,4,0
1,1,1214,OTHER,4,1
,1,1215,OTHER,4,0
,4,1221,OTHER,4,0
,2,1223,OTHER,4,0
,9,1224,OTHER,4,0
,2,1225,OTHER,4,0
,2,1232,OTHER,4,0
,1,1235,OTHER,4,0
,1,1412,OTHER,4,0
,2,1414,OTHER,4,0
,4,1423,OTHER,4,0
,3,1424,OTHER,4,0
,2,1432,OTHER,4,0
1,6,1433,OTHER,4,0.16666666666666666
,4,1512,OTHER,4,0
,4,1513,OTHER,4,0
2,4,1533,OTHER,4,0.5
1,6,1611,OTHER,4,0.16666666666666666
,4,1614,OTHER,4,0
,6,1621,OTHER,4,0
2,3,1624,OTHER,4,0.66666666666666663
,2,1631,OTHER,4,0
,2,1633,OTHER,4,0
,1,1711,OTHER,4,0
,1,1713,OTHER,4,0
,2,1722,OTHER,4,0
,2,1731,OTHER,4,0
,2,1732,OTHER,4,0
1,10,1733,OTHER,4,0.10000000000000001
,7,1814,OTHER,4,0
,4,1821,OTHER,4,0
,1,1822,OTHER,4,0
1,2,1824,OTHER,4,0.5
,2,1831,OTHER,4,0
1,1,1832,OTHER,4,1
1,9,1833,OTHER,4,0.1111111111111111
1,18,1834,OTHER,4,5.5555555555555552E-2
,2,1913,OTHER,4,0
,2,1914,OTHER,4,0
,5,1915,OTHER,4,0
,3,1923,OTHER,4,0
,14,1925,OTHER,4,0
,1,1931,OTHER,4,0
,8,1932,OTHER,4,0
,7,1934,OTHER,4,0
,5,1935,OTHER,4,0
,6,2011,OTHER,4,0
,6,2012,OTHER,4,0
,2,2013,OTHER,4,0
1,4,2022,OTHER,4,0.25
,1,2024,OTHER,4,0
1,3,2211,OTHER,4,0.33333333333333331
1,1,2212,OTHER,4,1
,3,2213,OTHER,4,0
,5,2221,OTHER,4,0
,1,2222,OTHER,4,0
,6,2223,OTHER,4,0
1,1,2232,OTHER,4,1
3,9,2411,OTHER,4,0.33333333333333331
1,3,2412,OTHER,4,0.33333333333333331
1,5,2413,OTHER,4,0.20000000000000001
5,,2422,OTHER,4,0
1,1,2423,OTHER,4,1
1,2,2424,OTHER,4,0.5
,1,2432,OTHER,4,0
,3,2433,OTHER,4,0
3,3,2512,OTHER,4,1
,1,2513,OTHER,4,0
,10,2514,OTHER,4,0
,2,2521,OTHER,4,0
1,1,2522,OTHER,4,1
1,3,2523,OTHER,4,0.33333333333333331
,3,2524,OTHER,4,0
1,,2533,OTHER,4,0
,3,2535,OTHER,4,0
2,118,111,RAIN,4,1.6949152542372881E-2
8,99,112,RAIN,4,8.0808080808080815E-2
6,63,113,RAIN,4,9.5238095238095233E-2
17,205,114,RAIN,4,8.2926829268292687E-2
10,129,121,RAIN,4,7.7519379844961239E-2
9,248,122,RAIN,4,3.6290322580645164E-2
10,108,123,RAIN,4,9.2592592592592587E-2
8,157,124,RAIN,4,5.0955414012738856E-2
10,132,131,RAIN,4,0.07575757575757576
7,141,132,RAIN,4,4.9645390070921988E-2
1,44,133,RAIN,4,2.2727272727272728E-2
5,28,211,RAIN,4,0.17857142857142858
2,21,212,RAIN,4,9.5238095238095233E-2
7,51,213,RAIN,4,0.13725490196078433
1,35,214,RAIN,4,2.8571428571428571E-2
3,55,215,RAIN,4,5.4545454545454543E-2
2,39,221,RAIN,4,0.05128205128205128
11,43,222,RAIN,4,0.2558139534883721
1,27,223,RAIN,4,3.7037037037037035E-2
7,33,224,RAIN,4,0.21212121212121213
10,64,225,RAIN,4,0.15625
2,22,231,RAIN,4,9.0909090909090912E-2
2,16,232,RAIN,4,0.125
11,57,233,RAIN,4,0.19298245614035087
,53,234,RAIN,4,0
1,36,235,RAIN,4,2.7777777777777776E-2
2,17,311,RAIN,4,0.11764705882352941
4,101,312,RAIN,4,3.9603960396039604E-2
1,22,313,RAIN,4,4.5454545454545456E-2
4,30,314,RAIN,4,0.13333333333333333
5,63,321,RAIN,4,7.9365079365079361E-2
3,41,322,RAIN,4,7.3170731707317069E-2
